Commentary	Ref	Literature(PubmedID)	value
recombinant enzyme	1839	0	6.0
	1839	19527524	6.0
Xyn2	1839	20064285	6.0
xylanase I and II	1840	0	4.0-5.0
	1840	16139382	5.0-5.5
	1840	11377763	5.0-6.0
	1840	17988729	5.0-6.0
assay at	1840	11917150	5.0
	1840	19556747	5.0
assay at	1840	19426845	5.0
assay at	1840	23241981	5.0
assay at	1840	25784958	5.0
recombinant enzyme	1840	0	6.0
	1840	19527524	6.0
Xyn2	1840	20064285	6.0
isozyme EX2	1862	19527927	5.0
assay at	1862	25784958	5.0
isozyme EX1	1862	19527927	5.5
isozyme EX2	1863	19527927	5.0
assay at	1863	25784958	5.0
isozyme EX1	1863	19527927	5.5
isozyme EX2	1864	19527927	5.0
assay at	1864	25784958	5.0
isozyme EX1	1864	19527927	5.5
isozyme EX2	1865	19527927	5.0
assay at	1865	25784958	5.0
isozyme EX1	1865	19527927	5.5
	1867	0	6.0
	1868	0	6.0
	1869	16663064	5.0
	1870	16663064	5.0
	1871	16663064	5.0
	1872	16663064	5.0
	1873	16663064	5.0
	1874	16663064	5.0
	1875	16663064	5.0
	1897	26358761	6.0
recombinant form of full-length Xyn11, pH optimum of 8.0 using oat-spelled xylan and 7.2 when 4-nitrophenyl-beta-D-xylotrioside is the substrate	1897	18515360	7.2-8.0
	1898	26358761	6.0
recombinant form of full-length Xyn11, pH optimum of 8.0 using oat-spelled xylan and 7.2 when 4-nitrophenyl-beta-D-xylotrioside is the substrate	1898	18515360	7.2-8.0
	1899	26358761	6.0
recombinant form of full-length Xyn11, pH optimum of 8.0 using oat-spelled xylan and 7.2 when 4-nitrophenyl-beta-D-xylotrioside is the substrate	1899	18515360	7.2-8.0
	1900	26358761	6.0
recombinant form of full-length Xyn11, pH optimum of 8.0 using oat-spelled xylan and 7.2 when 4-nitrophenyl-beta-D-xylotrioside is the substrate	1900	18515360	7.2-8.0
	1901	26358761	6.0
recombinant form of full-length Xyn11, pH optimum of 8.0 using oat-spelled xylan and 7.2 when 4-nitrophenyl-beta-D-xylotrioside is the substrate	1901	18515360	7.2-8.0
	1902	21455595	7.0
	1902	23117673	7.0
	1903	21455595	7.0
	1903	23117673	7.0
	1904	21455595	7.0
	1904	23117673	7.0
